"city","sex","edu","married","worktime","ind","size","occ","status","age","fulltime","union","train","paytype","income","regular"
1,2,3,1,48,"N",5,3,1,25,1,1,2,4,300,2
1,2,3,1,32,"C",3,9,2,25,2,1,2,1,70,2
1,2,4,1,36,"J",2,3,2,25,1,1,2,1,130,1
1,2,4,1,32,"M",5,3,1,24,1,1,1,4,250,1
1,2,4,1,40,"C",4,3,1,24,1,1,2,5,300,1
1,2,4,1,72,"I",1,9,1,24,1,1,2,4,250,1
1,2,4,1,40,"M",6,3,1,24,1,3,1,4,168,1
1,2,4,1,44,"I",3,4,1,24,1,1,2,5,200,1
1,2,4,1,32,"M",4,2,1,25,1,2,1,4,200,2
1,2,4,1,40,"Q",5,2,1,24,1,1,2,4,230,2
1,2,4,1,45,"Q",2,2,1,25,1,1,2,4,220,1
1,2,4,1,36,"I",1,4,2,25,1,1,2,4,170,1
1,2,4,1,40,"I",2,4,2,25,1,1,2,4,240,1
1,2,5,1,40,"P",4,2,1,24,1,1,1,4,250,1
1,2,5,1,40,"P",4,2,1,24,1,2,1,4,220,1
1,2,5,1,44,"Q",6,2,1,25,1,4,1,5,290,2
1,2,5,1,32,"R",1,3,2,25,2,1,2,1,35,2
1,2,5,1,0,"P",4,2,1,24,1,4,1,4,260,1
1,2,5,1,40,"J",5,2,1,24,1,2,2,4,200,1
1,2,5,1,20,"I",1,4,2,24,2,1,2,4,70,2
1,2,5,1,40,"P",2,3,1,25,1,3,1,5,270,1
1,2,5,1,42,"K",6,2,1,25,1,4,1,5,410,1
1,2,5,1,40,"F",4,3,1,25,1,1,2,5,200,1
1,2,5,1,40,"P",5,3,1,25,1,1,1,5,180,2
1,2,5,1,14,"I",1,4,2,25,2,1,1,1,72,2
1,2,5,1,18,"I",1,4,2,24,2,1,2,1,60,2
1,2,5,1,40,"J",3,3,2,24,1,1,2,1,180,2
1,2,5,1,40,"G",4,3,1,25,1,1,2,4,180,1
1,2,5,1,40,"Q",6,2,1,24,1,3,1,4,300,1
1,2,5,1,44,"Q",2,2,1,25,1,1,1,4,190,1
1,2,5,1,42,"Q",6,2,1,24,1,3,1,4,300,1
1,2,5,1,12,"G",1,5,2,25,2,1,2,1,45,2
1,2,5,1,40,"I",1,4,2,25,1,1,2,4,50,1
1,2,6,1,40,"P",2,2,2,25,2,1,2,4,150,2
1,2,3,1,40,"M",1,3,1,23,1,1,2,4,190,2
1,2,3,1,40,"M",1,4,1,24,1,1,2,4,180,2
1,2,3,1,45,"G",3,3,1,24,1,1,1,4,220,1
1,2,4,1,40,"P",2,2,1,24,1,1,1,4,250,1
1,2,4,1,40,"M",3,2,1,24,1,4,1,4,200,1
1,2,4,1,40,"N",4,3,1,23,1,1,2,4,230,2
1,2,4,1,44,"M",2,3,1,24,1,1,2,4,166,1
1,2,4,1,40,"Q",6,2,1,24,1,3,1,4,350,1
1,2,4,1,38,"Q",6,2,1,24,1,4,1,4,377,1
1,2,4,1,28,"G",1,5,2,24,2,1,2,1,96,2
1,2,4,1,40,"G",6,3,1,23,1,2,1,5,180,2
1,2,5,1,40,"P",4,2,1,23,1,3,1,4,250,1
1,2,5,1,0,"P",4,2,1,23,1,3,1,4,270,1
1,2,5,1,15,"P",1,2,1,23,2,1,2,4,70,2
1,2,5,1,40,"G",5,5,1,23,1,1,2,4,190,1
1,2,5,1,40,"R",3,2,2,24,1,1,1,6,250,2
1,2,5,1,18,"S",5,3,2,23,2,1,1,1,65,2
1,2,5,1,13,"G",2,5,2,24,2,1,2,1,50,2
1,2,5,1,20,"I",1,4,2,24,2,1,2,1,70,2
1,2,5,1,12,"I",1,5,2,23,2,1,2,4,40,2
1,2,5,1,0,"M",2,3,1,24,1,1,2,5,183,1
1,2,5,1,38,"N",4,3,1,24,1,1,2,4,300,1
1,2,5,1,30,"P",1,3,2,24,2,1,2,1,150,2
1,2,5,1,40,"P",6,2,2,24,1,2,1,4,240,2
1,2,5,1,41,"G",4,3,1,23,1,1,1,4,230,2
1,2,5,1,14,"M",1,2,2,24,2,1,2,4,52,2
1,2,5,1,40,"P",6,2,2,24,1,2,1,4,230,2
1,2,5,1,40,"S",3,2,1,23,1,1,1,4,250,2
1,2,5,1,44,"Q",2,2,1,24,1,1,1,4,280,1
1,2,5,1,45,"Q",6,2,1,23,1,4,1,4,250,1
1,2,5,1,40,"M",3,2,1,23,1,1,1,5,230,1
1,2,5,1,44,"Q",1,2,1,24,1,1,2,4,230,1
1,2,5,1,40,"Q",3,2,1,24,1,1,1,4,200,2
1,2,5,1,45,"P",4,2,1,24,1,3,1,4,240,2
1,2,5,1,47,"R",2,3,1,23,1,1,2,4,200,1
1,2,5,1,30,"I",4,4,1,24,2,4,1,1,150,2
1,2,6,1,39,"P",6,3,1,24,1,2,1,4,190,2
1,2,6,1,22,"S",3,3,2,23,1,1,2,4,88,1
1,2,6,1,40,"C",2,2,1,23,1,1,1,4,200,1
1,2,3,1,48,"I",2,9,1,22,1,3,2,4,180,1
1,2,3,2,30,"G",2,5,2,22,2,1,2,1,100,2
1,2,3,1,50,"G",3,3,1,23,1,1,2,4,170,2
1,2,3,1,50,"S",2,4,2,22,1,1,1,4,180,1
1,2,3,1,35,"I",3,4,2,22,1,1,2,4,130,2
1,2,4,1,40,"N",2,4,1,23,1,1,1,4,200,1
1,2,4,1,40,"M",2,2,1,23,1,1,2,4,180,2
1,2,4,1,40,"S",2,4,2,23,1,1,1,4,250,2
1,2,4,1,50,"P",1,2,2,22,1,1,2,4,130,1
1,2,5,1,30,"R",3,4,3,23,2,1,2,1,72,2
1,2,5,1,36,"G",2,5,3,23,1,1,2,2,130,1
1,2,5,1,40,"M",4,2,1,22,1,3,1,4,200,2
1,2,5,1,20,"O",6,3,1,23,1,3,1,4,180,1
1,2,5,1,47,"R",3,5,2,23,1,1,1,4,190,1
1,2,5,1,4,"P",3,3,2,23,2,1,2,1,40,2
1,2,5,1,40,"M",4,3,2,23,1,1,2,4,189,2
1,2,5,1,40,"P",6,3,1,22,1,2,1,4,190,2
1,2,5,1,48,"C",6,3,1,22,1,2,1,5,350,1
1,2,5,1,21,"R",3,4,2,22,2,1,1,4,50,2
1,2,5,1,40,"M",2,4,1,23,1,1,2,4,190,2
1,2,5,1,40,"Q",6,2,1,23,1,3,1,4,340,1
1,2,5,1,40,"Q",6,2,1,22,1,4,1,4,200,1
1,2,5,1,20,"I",2,4,3,23,2,1,2,1,86,2
1,2,5,1,12,"I",2,5,2,23,2,1,1,1,40,2
1,2,3,1,49,"G",1,5,2,22,1,1,2,4,190,1
1,2,3,1,40,"M",1,3,1,22,1,1,2,4,180,1
1,2,3,1,20,"I",1,4,3,22,2,1,2,1,120,2
1,2,3,4,40,"M",4,2,1,21,1,1,1,4,200,1
1,2,3,1,38,"G",1,5,2,22,1,1,1,4,200,1
1,2,3,1,56,"S",3,4,2,21,1,1,1,6,180,2
1,2,4,1,14,"I",2,4,2,22,2,1,2,1,60,2
1,2,4,1,40,"M",3,2,1,21,1,1,2,5,160,2
1,2,4,1,50,"M",1,3,1,21,1,1,2,4,180,1
1,2,4,1,40,"P",6,3,2,21,1,2,1,4,200,2
1,2,4,1,40,"M",3,2,1,22,1,1,2,4,180,1
1,2,4,1,51,"I",3,9,1,21,1,1,1,1,200,1
1,2,4,1,40,"O",6,3,1,22,1,4,1,4,220,1
1,2,4,1,55,"Q",3,4,1,22,1,1,2,4,250,1
1,2,5,1,15,"P",5,3,1,22,1,2,1,4,160,2
1,2,5,1,7,"P",6,3,2,21,2,1,1,1,25,2
1,2,5,1,15,"P",5,3,2,21,2,2,2,1,47,2
1,2,5,1,5,"I",2,4,3,21,2,1,2,3,60,2
1,2,5,1,15,"G",1,5,2,22,2,1,1,1,68,2
1,2,5,1,12,"R",3,2,3,22,2,2,2,1,50,2
1,2,5,1,21,"I",1,5,2,22,2,1,1,1,60,2
1,2,5,1,9,"P",6,2,2,22,2,1,1,1,80,2
1,2,5,1,47,"Q",6,2,1,22,1,3,1,4,300,1
1,2,5,1,14,"G",1,5,2,22,2,1,2,1,60,2
1,2,3,1,48,"C",6,8,1,20,1,3,1,5,310,1
1,2,3,1,55,"S",1,4,1,21,1,1,2,4,180,1
1,2,4,1,49,"P",3,2,1,21,1,1,1,4,200,2
1,2,4,1,40,"M",3,4,1,21,1,1,1,5,200,1
1,2,5,1,15,"G",1,5,2,20,1,1,2,1,150,2
1,2,5,1,24,"I",2,4,2,20,2,1,2,1,80,2
1,2,5,1,16,"H",6,9,3,21,1,2,1,2,80,2
1,2,5,1,10,"I",3,4,1,21,2,1,2,4,53,2
1,2,5,1,28,"N",3,3,3,20,1,1,2,2,150,2
1,2,4,1,12,"I",1,4,2,19,2,1,2,1,40,2
1,2,4,1,45,"J",2,3,2,20,1,1,2,4,240,1
1,2,4,1,18,"G",2,5,2,19,2,1,2,1,60,2
1,2,4,1,14,"I",1,4,2,20,2,1,2,3,75,2
1,2,4,1,5,"I",3,5,2,20,2,2,1,1,20,2
1,2,4,1,54,"I",1,9,2,19,2,1,2,1,60,2
1,2,4,1,5,"I",2,5,2,19,2,1,2,1,25,2
1,2,5,1,12,"I",2,4,3,20,2,1,2,1,13,2
1,2,5,1,8,"G",1,5,2,19,2,1,1,1,30,2
1,2,5,1,18,"G",2,5,2,20,2,3,2,1,38,2
1,2,3,1,35,"I",1,4,3,18,2,1,2,1,105,2
1,2,5,1,23,"I",2,9,2,18,2,1,2,1,80,2
1,1,1,2,9,"Q",1,9,2,84,2,1,1,1,27,2
1,1,1,2,24,"G",1,9,3,75,2,1,2,6,10,2
1,1,2,2,8,"G",1,9,3,74,2,1,2,6,40,2
1,1,3,2,9,"Q",3,9,2,73,2,1,2,1,27,2
1,1,3,2,21,"G",1,9,3,73,2,1,2,1,110,2
1,1,3,2,17,"G",1,9,2,72,2,1,2,4,60,2
1,1,5,2,3,"Q",4,9,2,71,2,1,1,1,11,2
1,1,2,2,10,"O",4,9,2,69,2,1,1,2,30,2
1,1,3,2,41,"N",3,7,2,69,1,1,2,2,200,2
1,1,1,2,15,"Q",4,9,2,68,2,1,1,1,70,2
1,1,1,2,28,"O",2,9,2,68,2,1,2,2,125,2
1,1,5,2,40,"P",3,3,1,68,1,1,1,4,200,1
1,1,1,2,28,"G",1,9,3,68,2,1,2,2,40,2
1,1,3,2,52,"L",3,9,2,68,1,1,1,4,50,2
1,1,3,2,12,"O",3,9,2,68,2,2,1,1,27,2
1,1,5,2,40,"C",3,3,2,68,1,1,2,4,170,2
1,1,3,2,48,"F",2,1,1,66,1,1,1,2,189,1
1,1,5,2,6,"F",3,5,1,65,1,1,2,4,250,1
1,1,5,2,40,"M",4,2,1,66,1,1,2,5,183,2
1,1,5,2,40,"P",4,9,2,65,1,2,1,2,90,2
1,1,2,2,40,"C",3,8,1,64,1,1,1,4,180,1
1,1,2,2,14,"Q",2,9,2,65,2,1,2,1,50,2
1,1,1,2,45,"F",3,7,3,64,1,1,1,2,300,2
1,1,3,2,27,"F",4,9,3,64,1,1,2,2,150,2
1,1,3,2,48,"F",2,9,3,64,1,1,2,2,200,2
1,1,4,2,40,"C",3,2,1,64,1,2,2,4,400,1
1,1,5,2,8,"O",5,3,3,64,2,1,1,1,100,2
1,1,5,2,40,"M",3,2,2,63,1,1,2,4,300,1
1,1,6,2,44,"K",3,5,1,63,1,3,2,4,230,1
1,1,6,2,10,"C",3,2,2,63,2,1,1,4,150,2
1,1,3,2,36,"N",4,9,1,62,1,1,1,1,210,2
1,1,5,2,40,"N",2,2,1,63,1,1,1,4,180,1
1,1,2,2,0,"O",1,3,2,61,2,1,1,4,30,2
1,1,3,2,40,"F",1,9,3,62,1,1,2,2,300,2
1,1,5,2,40,"M",5,2,1,62,1,1,2,5,480,2
1,1,6,2,24,"P",5,2,1,62,1,4,1,4,500,1
1,1,1,2,0,"F",2,7,2,61,1,1,2,2,400,2
1,1,2,2,44,"C",1,7,2,60,1,1,2,4,300,1
1,1,3,2,32,"F",1,9,3,61,1,1,2,1,120,2
1,1,3,2,40,"G",2,9,2,60,1,1,2,4,250,1
1,1,3,2,50,"H",1,8,1,61,1,1,1,4,250,1
1,1,5,2,26,"G",3,3,2,60,2,1,2,4,120,2
1,1,3,2,40,"F",3,3,1,60,1,1,2,4,400,1
1,1,3,2,10,"P",2,9,2,60,2,1,2,4,50,2
1,1,2,2,40,"F",2,9,3,59,1,1,2,2,230,2
1,1,3,2,40,"M",3,8,1,59,1,4,2,5,250,1
1,1,3,2,40,"C",3,7,3,59,2,1,2,2,100,2
1,1,3,2,40,"C",3,8,1,59,1,1,1,4,220,1
1,1,3,2,40,"F",4,7,2,59,1,1,2,3,150,2
1,1,4,2,40,"N",3,9,1,59,1,1,2,4,190,2
1,1,5,2,58,"F",2,9,3,58,1,1,2,2,200,2
1,1,6,2,24,"K",4,3,1,59,1,2,1,5,600,1
1,1,2,2,24,"F",1,7,3,58,1,1,2,2,200,2
1,1,2,2,24,"F",3,7,3,58,1,1,2,2,200,2
1,1,3,2,48,"P",1,9,1,58,1,2,2,1,220,2
1,1,3,2,48,"N",1,9,3,57,1,1,2,2,250,2
1,1,3,2,52,"C",3,7,1,57,1,1,2,4,240,1
1,1,3,2,60,"I",1,5,1,57,1,1,2,2,200,1
1,1,3,2,24,"F",2,7,3,56,1,1,2,2,144,2
1,1,3,2,27,"F",1,9,3,56,1,1,2,2,100,2
1,1,5,2,40,"C",4,3,1,57,1,1,2,5,330,1
1,1,5,2,40,"M",2,2,1,57,1,1,1,4,480,1
1,1,5,2,48,"M",4,2,1,56,1,4,1,4,500,1
1,1,3,2,30,"C",5,8,1,55,1,1,2,4,280,1
1,1,3,2,40,"C",4,8,1,55,1,4,2,4,350,1
1,1,3,2,40,"O",3,9,2,56,1,2,1,1,220,2
1,1,5,2,74,"H",5,8,1,56,1,4,2,6,300,2
1,1,5,2,36,"J",6,2,1,56,1,1,1,4,600,1
1,1,5,2,40,"F",3,3,2,56,1,1,2,4,250,2
1,1,3,2,45,"H",4,8,1,55,1,3,1,4,290,1
1,1,3,2,24,"F",2,7,3,55,1,1,1,2,200,2
1,1,3,2,40,"C",3,7,1,55,1,1,2,4,190,2
1,1,4,2,40,"O",4,4,1,55,1,1,1,5,700,1
1,1,5,2,40,"F",3,3,1,55,1,4,1,5,850,1
1,1,5,2,40,"F",4,7,1,55,1,1,2,4,450,1
1,1,5,2,40,"L",4,9,1,55,1,1,2,4,260,2
1,1,5,2,60,"H",4,8,1,55,1,3,1,4,250,1
1,1,2,2,14,"S",1,7,3,54,2,1,2,1,150,2
1,1,3,2,50,"S",1,8,2,53,1,1,1,6,170,2
1,1,3,2,40,"C",3,7,1,54,1,1,2,4,190,1
1,1,3,2,60,"I",2,4,2,54,1,1,1,4,190,2
1,1,2,2,40,"H",3,8,1,53,1,1,2,4,450,1
1,1,5,2,31,"C",3,9,2,53,1,1,2,4,280,1
1,1,5,2,0,"N",4,8,1,52,1,1,1,4,300,2
1,1,2,2,40,"F",2,7,3,52,1,1,2,2,250,2
1,1,5,2,40,"S",3,3,1,52,1,2,1,4,230,1
1,1,5,2,45,"O",3,4,1,51,1,4,1,4,500,1
1,1,3,2,40,"G",1,5,2,50,1,1,1,6,600,2
1,1,3,2,40,"C",1,8,2,49,1,1,2,4,260,1
1,1,3,2,48,"F",2,7,3,50,1,1,2,1,260,1
1,1,4,2,52,"H",6,9,1,50,1,1,1,4,230,2
1,1,5,2,40,"P",3,2,1,49,1,3,1,4,500,1
1,1,5,2,44,"N",3,9,1,50,1,1,2,4,170,1
1,1,5,2,40,"C",3,7,1,49,1,1,2,4,400,1
1,1,3,2,40,"I",1,7,2,48,1,1,2,1,180,2
1,1,4,2,0,"C",4,8,1,49,1,1,2,1,200,1
1,1,5,2,40,"L",2,1,1,49,1,1,2,4,350,2
1,1,5,2,40,"L",1,2,2,48,1,1,2,6,150,2
1,1,3,2,40,"C",2,7,2,47,1,1,2,2,300,2
1,1,5,2,46,"G",1,5,1,47,1,1,2,4,300,1
1,1,3,2,40,"F",4,7,1,46,1,1,1,5,400,1
1,1,3,2,16,"F",2,9,3,46,1,1,2,2,20,2
1,1,5,2,45,"G",5,3,1,46,1,4,1,4,300,1
1,1,5,2,40,"L",1,2,2,45,1,1,2,6,150,1
1,1,5,2,52,"C",5,3,1,46,1,1,1,5,400,1
1,1,6,2,45,"H",5,1,1,46,1,2,2,4,500,1
1,1,6,2,40,"F",3,7,1,46,1,1,2,4,100,1
1,1,5,2,44,"K",6,2,1,45,1,4,1,4,480,1
1,1,3,2,50,"I",1,9,1,43,1,1,1,4,185,1
1,1,3,2,16,"F",2,9,3,43,2,1,1,2,180,2
1,1,4,2,40,"G",1,5,1,44,1,1,2,4,400,1
1,1,3,2,40,"C",2,7,1,43,1,1,2,4,300,1
1,1,3,2,43,"C",4,8,1,43,1,1,2,4,200,1
1,1,5,2,55,"F",3,1,1,43,1,1,1,4,470,1
1,1,5,2,40,"C",6,8,1,43,1,4,1,4,260,1
1,1,6,2,0,"P",6,2,1,42,2,1,1,4,500,2
1,1,5,2,16,"F",1,7,3,41,1,1,2,2,80,2
1,1,5,2,37,"J",5,5,1,42,1,1,2,5,290,1
1,1,5,2,28,"F",1,7,3,41,1,1,2,2,180,2
1,1,5,2,42,"G",1,2,1,40,1,2,1,4,350,1
1,1,3,2,48,"F",2,7,2,40,1,1,2,4,250,1
1,1,5,2,48,"P",3,2,2,39,1,1,2,1,500,2
1,1,5,2,40,"H",6,3,1,39,1,1,1,4,400,1
1,1,5,2,0,"K",6,3,1,39,1,4,1,4,900,1
1,1,3,2,40,"C",4,8,1,39,1,1,2,4,250,2
1,1,3,2,40,"C",5,7,1,38,1,1,1,4,210,1
1,1,3,2,30,"S",1,4,3,39,1,1,1,2,60,2
1,1,4,2,40,"G",4,5,1,39,1,1,2,5,300,1
1,1,5,2,40,"N",3,2,1,39,1,1,2,4,370,1
1,1,4,2,54,"C",4,8,1,37,1,1,2,4,220,1
1,1,5,2,25,"K",3,5,2,37,2,1,1,6,100,2
1,1,3,2,27,"G",3,7,3,36,2,1,2,2,33,2
1,1,5,2,40,"S",2,7,2,36,1,1,2,4,200,1
1,1,6,2,0,"P",4,2,1,36,1,1,2,1,350,2
1,1,7,2,50,"C",6,2,1,35,1,3,1,5,500,1
1,1,4,2,72,"N",6,7,1,34,1,1,1,5,200,2
1,1,5,2,40,"M",4,2,1,35,1,1,2,5,300,1
1,1,3,2,50,"G",1,5,2,34,1,1,2,4,130,1
1,1,5,2,40,"H",3,9,2,34,1,1,1,4,250,1
1,1,5,2,40,"D",4,8,1,33,1,4,1,5,350,1
1,1,6,2,40,"J",4,5,1,32,1,3,2,4,250,2
1,1,4,2,20,"O",4,9,2,30,1,2,1,1,90,2
1,1,5,2,40,"J",4,3,1,31,1,1,1,4,300,1
1,1,5,2,48,"C",6,8,1,30,1,3,1,4,392,1
1,1,6,2,40,"P",4,2,1,31,1,3,1,5,420,1
1,1,4,2,40,"M",3,2,1,28,1,1,2,5,285,1
1,1,5,2,0,"P",4,2,1,29,2,2,1,5,235,2
1,1,5,2,52,"O",4,4,1,29,1,4,1,4,300,1
1,1,5,2,45,"F",2,9,3,27,1,1,2,2,120,2
1,2,1,2,12,"Q",1,9,2,84,2,1,1,1,41,2
1,2,2,2,9,"Q",2,9,2,83,2,1,2,1,27,2
1,2,1,2,9,"Q",2,9,2,82,2,1,1,1,27,2
1,2,1,2,12,"Q",3,9,2,81,2,1,1,1,31,2
1,2,2,2,9,"Q",1,9,3,82,2,1,2,1,27,2
1,2,1,2,15,"Q",1,9,2,80,2,1,1,1,70,2
1,2,1,2,0,"Q",2,9,2,80,2,1,1,1,27,2
1,2,2,2,6,"Q",1,9,2,80,2,1,2,1,27,2
1,2,3,2,15,"O",2,9,2,80,2,1,1,1,60,2
1,2,1,2,9,"O",1,4,2,80,2,1,1,1,30,2
1,2,1,2,0,"Q",3,9,2,80,2,1,1,1,27,2
1,2,2,2,9,"Q",1,4,2,79,2,1,1,1,36,2
1,2,3,2,2,"S",2,9,2,80,2,2,1,4,15,2
1,2,0,2,6,"O",3,9,2,79,2,1,1,1,30,2
1,2,0,2,20,"Q",2,9,2,79,2,1,1,1,44,2
1,2,1,2,9,"Q",2,9,2,78,2,1,1,1,27,2
1,2,1,2,15,"Q",4,9,2,79,2,1,1,4,14,2
1,2,2,2,6,"O",2,9,2,79,2,1,1,1,27,2
1,2,2,2,6,"Q",4,9,3,79,2,1,2,2,27,2
1,2,0,2,5,"Q",1,9,2,77,2,1,2,4,27,2
1,2,1,2,8,"Q",1,4,2,78,2,1,2,1,27,2
1,2,1,2,9,"Q",4,4,2,78,2,1,2,4,27,2
1,2,1,2,9,"Q",3,9,2,77,2,1,1,1,27,2
1,2,1,2,9,"Q",4,9,2,77,2,1,2,1,27,2
1,2,1,2,15,"Q",2,9,2,77,2,1,2,4,27,2
1,2,1,2,16,"Q",1,9,2,78,2,1,2,4,27,2
1,2,1,2,20,"Q",1,9,2,77,2,1,2,1,30,2
1,2,1,2,20,"Q",3,9,2,78,2,1,2,4,69,2
1,2,2,2,6,"Q",3,9,2,78,2,1,2,1,30,2
1,2,2,2,9,"O",6,4,2,78,2,2,1,1,27,2
1,2,2,2,9,"Q",2,9,2,78,2,1,2,1,27,2
1,2,3,2,8,"O",2,9,2,78,2,1,1,1,30,2
1,2,0,2,4,"Q",5,9,2,77,2,1,2,2,12,2
1,2,0,2,21,"O",1,9,2,77,2,1,1,1,27,2
1,2,1,2,6,"Q",1,9,2,76,2,1,1,4,27,2
1,2,1,2,15,"Q",2,9,2,76,2,1,2,4,27,2
1,2,1,2,15,"Q",2,9,2,77,2,1,1,4,61,2
1,2,1,2,23,"O",2,4,2,76,2,1,1,4,80,2
1,2,1,2,9,"Q",3,9,2,76,2,1,1,1,27,2
1,2,1,2,15,"Q",1,9,2,76,2,1,2,4,70,2
1,2,2,2,36,"K",2,5,2,77,1,1,1,6,50,2
1,2,2,2,20,"Q",2,4,2,76,2,1,1,1,75,2
1,2,3,2,24,"S",1,4,3,77,2,1,2,2,80,2
1,2,5,2,40,"Q",4,1,1,77,1,1,1,4,380,1
1,2,0,2,9,"Q",3,9,2,75,2,1,1,1,27,2
1,2,0,2,30,"T",1,9,2,75,2,1,2,4,70,2
1,2,0,2,12,"Q",2,9,2,76,2,1,1,1,27,2
1,2,1,2,2,"Q",3,9,2,76,2,1,2,4,27,2
1,2,1,2,12,"Q",3,9,2,75,2,1,1,1,27,2
1,2,1,2,20,"Q",1,9,2,76,2,1,1,1,36,2
1,2,1,2,9,"S",3,4,2,76,2,1,2,1,29,2
1,2,2,2,9,"Q",3,4,2,76,2,1,1,4,30,2
1,2,2,2,9,"Q",3,9,2,76,2,1,2,4,27,2
1,2,2,2,24,"C",3,9,2,75,2,1,2,6,30,2
1,2,2,2,0,"Q",1,9,2,76,2,1,1,4,27,2
1,2,2,2,0,"Q",5,3,2,75,2,1,2,1,27,2
1,2,3,2,16,"O",3,9,2,75,2,1,2,1,27,2
1,2,5,2,20,"Q",4,2,1,76,2,1,1,5,290,2
1,2,0,2,15,"O",3,9,2,75,2,1,1,1,42,2
1,2,1,2,48,"T",1,9,2,75,1,1,2,4,100,2
1,2,1,2,8,"Q",2,9,2,74,2,1,2,1,27,2
1,2,1,2,9,"O",3,9,2,75,2,1,2,1,27,2
1,2,1,2,9,"Q",1,9,2,75,2,1,2,1,27,2
1,2,1,2,9,"Q",2,9,2,75,2,1,1,1,31,2
1,2,1,2,9,"Q",5,9,2,75,2,1,1,1,33,2
1,2,1,2,15,"Q",2,9,2,75,2,1,1,1,60,2
1,2,2,2,9,"Q",2,9,2,74,2,1,2,1,27,2
1,2,3,2,0,"Q",2,9,2,75,2,1,1,1,27,2
1,2,0,2,6,"G",1,9,3,74,2,1,2,6,5,2
1,2,0,2,10,"Q",3,9,2,74,2,1,1,1,27,2
1,2,1,2,56,"N",3,4,1,74,1,1,1,4,170,2
1,2,1,2,15,"O",1,9,2,74,2,1,2,4,27,2
1,2,1,2,15,"Q",2,9,2,73,2,1,1,1,67,2
1,2,1,2,0,"P",3,9,2,73,2,1,1,1,27,2
1,2,1,2,12,"Q",3,9,2,74,2,2,2,4,27,2
1,2,2,2,12,"Q",2,9,2,73,2,1,2,1,27,2
1,2,2,2,20,"Q",3,9,2,74,2,1,2,1,27,2
1,2,3,2,9,"Q",3,4,2,74,2,1,1,1,27,2
1,2,3,2,9,"Q",3,4,2,74,2,1,2,4,27,2
1,2,3,2,0,"Q",3,9,2,74,2,1,1,2,27,2
1,2,3,2,9,"Q",3,4,2,74,2,1,2,1,29,2
1,2,3,2,10,"O",3,4,2,74,2,1,1,1,35,2
1,2,3,2,42,"G",1,5,2,74,2,1,2,4,90,2
1,2,5,2,15,"P",2,4,2,74,2,1,1,1,80,2
1,2,0,2,8,"Q",1,9,2,73,2,1,1,1,27,2
1,2,1,2,12,"A",1,9,2,72,1,1,2,4,50,1
1,2,1,2,9,"Q",1,4,2,73,2,1,2,1,27,2
1,2,1,2,9,"Q",2,9,2,73,2,1,1,1,31,2
1,2,1,2,9,"Q",2,9,2,72,2,1,2,1,27,2
1,2,1,2,12,"S",1,4,2,72,2,1,1,1,27,2
1,2,1,2,21,"Q",4,4,2,72,2,1,2,2,60,2
1,2,1,2,25,"N",2,9,2,73,2,1,2,1,110,2
1,2,1,2,12,"O",1,9,2,73,2,1,1,1,46,2
1,2,2,2,16,"C",3,3,1,72,2,1,2,4,170,2
1,2,2,2,6,"G",1,5,2,72,2,1,1,6,12,2
1,2,2,2,12,"Q",3,4,3,73,2,1,1,1,55,2
1,2,3,2,8,"Q",5,4,2,73,2,1,1,4,27,2
1,2,3,2,15,"O",1,9,2,73,2,1,2,1,80,2
1,2,3,2,28,"N",3,9,2,73,2,1,2,4,125,2
1,2,3,2,8,"Q",4,9,2,73,2,1,2,4,27,2
1,2,3,2,36,"J",3,9,3,72,2,1,2,2,30,2
1,2,1,2,6,"P",2,9,2,72,2,1,2,4,27,2
1,2,1,2,9,"O",1,9,2,72,2,1,1,1,27,2
1,2,1,2,10,"Q",2,9,2,71,2,1,1,1,27,2
1,2,1,2,15,"P",3,9,2,72,2,1,2,4,50,2
1,2,1,2,15,"Q",2,9,2,72,2,1,1,1,27,2
1,2,1,2,20,"G",1,5,2,72,2,1,1,6,30,2
1,2,2,2,40,"N",2,9,2,71,1,1,2,4,205,2
1,2,2,2,6,"Q",6,9,2,72,2,1,1,1,33,2
1,2,2,2,9,"Q",1,4,2,71,2,1,1,1,27,2
1,2,2,2,15,"Q",1,9,2,72,2,1,1,1,27,2
1,2,2,2,15,"Q",2,9,2,72,2,1,1,4,27,2
1,2,2,2,28,"N",3,9,1,71,2,1,2,4,110,2
1,2,2,2,0,"Q",4,9,2,72,2,1,1,1,33,2
1,2,2,2,13,"Q",4,4,2,72,2,1,1,1,27,2
1,2,2,2,27,"Q",3,4,1,72,2,1,1,1,100,2
1,2,3,2,12,"Q",1,9,2,71,2,1,1,1,27,2
1,2,3,2,12,"Q",2,9,2,72,2,1,1,1,27,2
1,2,3,2,15,"Q",6,9,2,71,2,1,1,1,60,2
1,2,5,2,25,"C",5,1,1,71,2,2,1,4,300,2
1,2,0,2,15,"Q",4,9,2,71,2,1,1,1,68,2
1,2,0,2,15,"G",1,9,3,71,2,1,2,6,5,2
1,2,1,2,40,"C",4,9,1,70,1,1,1,4,200,2
1,2,1,2,9,"Q",1,9,2,71,2,1,2,4,27,2
1,2,1,2,9,"Q",2,9,2,71,2,1,2,1,27,2
1,2,1,2,20,"Q",3,9,2,71,2,1,1,1,44,2
1,2,1,2,30,"N",2,9,1,70,2,1,1,4,120,2
1,2,1,2,33,"L",1,9,1,71,1,1,2,1,132,2
