"city","sex","edu","married","worktime","ind","size","occ","status","age","fulltime","union","train","paytype","income","regular"
1,2,3,3,0,"P",4,4,1,43,1,4,1,4,142,1
1,2,3,4,32,"F",2,3,1,43,1,1,2,4,160,1
1,2,3,4,40,"I",1,4,2,43,1,1,2,4,150,1
1,2,3,4,40,"N",2,3,1,44,1,1,2,4,157,2
1,2,3,4,44,"C",4,3,1,43,1,1,2,5,215,2
1,2,3,4,62,"I",3,4,2,44,1,1,1,4,200,1
1,2,3,4,5,"Q",3,9,2,44,2,1,2,4,60,2
1,2,3,4,18,"J",6,3,2,43,2,2,1,4,130,2
1,2,3,1,36,"C",2,3,1,44,1,1,2,4,180,1
1,2,3,1,52,"I",2,4,2,43,1,1,2,4,200,1
1,2,3,2,24,"D",4,3,1,43,1,4,1,5,530,1
1,2,3,2,24,"G",1,5,2,44,1,1,2,4,80,1
1,2,3,4,32,"C",4,7,1,44,1,1,1,4,250,1
1,2,3,4,40,"C",2,8,1,44,1,1,2,4,130,1
1,2,3,4,40,"Q",6,4,1,43,1,3,1,4,200,1
1,2,3,4,50,"C",3,7,2,43,1,1,2,4,180,1
1,2,3,4,50,"S",1,4,2,43,1,1,1,4,200,1
1,2,3,4,8,"P",1,9,2,43,2,1,2,4,120,2
1,2,4,1,44,"Q",3,2,1,43,1,1,2,4,220,2
1,2,4,2,42,"C",3,7,1,44,1,1,2,4,120,1
1,2,4,4,38,"K",3,3,1,44,1,2,1,5,600,1
1,2,4,4,45,"C",4,9,1,44,1,1,1,4,220,1
1,2,4,1,37,"Q",3,2,1,43,1,1,1,4,150,1
1,2,4,2,39,"Q",1,2,1,43,1,1,1,4,160,1
1,2,4,2,40,"G",2,5,1,44,1,1,2,5,200,1
1,2,4,4,32,"C",5,9,1,43,1,1,2,4,130,1
1,2,4,4,45,"Q",4,2,1,44,1,1,1,4,250,1
1,2,4,2,32,"Q",4,2,1,43,1,1,1,4,250,1
1,2,5,1,33,"O",6,3,1,44,1,4,1,4,550,1
1,2,5,1,40,"C",3,8,1,44,1,1,2,4,150,1
1,2,5,1,40,"H",5,3,1,44,1,1,2,4,600,1
1,2,5,1,20,"P",2,2,1,43,1,1,1,4,360,1
1,2,5,3,32,"N",1,3,2,43,1,1,1,4,93,1
1,2,5,4,40,"K",3,5,2,44,1,1,1,6,150,2
1,2,5,4,34,"Q",3,2,1,44,1,1,1,4,200,2
1,2,5,4,42,"K",3,5,2,44,1,1,1,6,20,2
1,2,5,2,32,"Q",1,2,1,43,1,1,1,4,140,1
1,2,5,2,32,"S",2,9,2,44,1,1,2,4,120,1
1,2,5,2,54,"Q",4,4,1,43,1,1,1,4,180,2
1,2,5,1,42,"P",3,3,1,44,1,1,2,5,180,1
1,2,5,2,0,"G",1,3,2,44,1,1,2,4,120,1
1,2,5,2,40,"Q",6,2,1,44,1,4,1,4,350,1
1,2,6,3,32,"O",3,2,1,43,1,4,1,4,380,1
1,2,6,1,0,"P",3,2,1,44,1,3,1,4,268,1
1,2,6,2,0,"P",4,2,1,44,1,2,1,4,340,1
1,2,7,2,30,"P",5,2,2,43,2,1,1,4,260,2
1,2,2,4,30,"C",1,7,3,43,2,1,2,1,60,2
1,2,3,1,48,"I",2,5,2,43,1,1,1,4,140,1
1,2,3,1,55,"C",3,9,1,43,1,1,1,4,310,1
1,2,3,2,30,"C",2,9,3,43,1,1,2,2,100,1
1,2,3,2,36,"G",1,5,2,43,1,1,1,4,130,1
1,2,3,2,39,"K",3,3,1,43,1,4,1,4,600,1
1,2,3,2,54,"G",1,5,2,43,1,1,2,4,110,1
1,2,3,2,60,"I",2,4,1,43,1,1,2,4,170,1
1,2,3,2,60,"I",3,4,1,43,1,1,2,4,170,1
1,2,3,2,66,"I",2,4,2,43,1,1,2,4,165,1
1,2,3,4,40,"G",1,9,2,42,1,1,1,6,170,2
1,2,3,4,44,"Q",1,2,1,42,1,1,2,4,150,1
1,2,3,4,50,"C",3,9,2,42,1,1,2,4,120,1
1,2,3,1,40,"N",2,3,1,42,1,1,2,4,200,2
1,2,3,2,48,"C",2,7,2,43,1,1,2,1,60,1
1,2,3,2,65,"G",1,5,2,43,1,1,2,4,150,1
1,2,3,2,5,"N",2,9,3,42,2,1,2,6,16,2
1,2,3,2,28,"G",3,5,1,43,2,3,1,1,110,2
1,2,3,2,0,"I",2,4,2,42,1,1,1,1,120,1
1,2,3,3,32,"O",3,3,2,43,1,1,2,2,90,2
1,2,3,4,40,"E",2,3,1,43,1,1,1,4,150,1
1,2,3,4,48,"G",1,9,2,43,1,1,2,4,100,1
1,2,3,4,60,"I",2,4,2,43,1,1,1,2,180,1
1,2,3,4,66,"G",1,5,2,42,1,2,2,4,190,1
1,2,4,1,32,"K",3,3,1,42,1,1,2,5,295,1
1,2,4,2,45,"Q",3,2,1,43,1,1,2,4,130,1
1,2,4,3,48,"C",3,8,2,43,1,1,2,2,100,2
1,2,4,1,40,"C",6,8,1,42,1,4,1,4,240,1
1,2,4,4,37,"G",5,2,1,42,1,1,1,5,410,2
1,2,4,4,38,"M",4,2,1,43,1,1,2,5,380,1
1,2,4,1,32,"M",2,3,1,43,1,1,2,5,200,1
1,2,4,2,40,"O",6,3,1,43,1,4,1,4,350,1
1,2,5,1,0,"P",5,2,1,43,1,2,1,4,250,2
1,2,5,2,40,"K",2,3,1,43,1,4,1,5,450,1
1,2,5,2,24,"P",3,2,2,42,2,1,1,6,100,2
1,2,5,4,0,"P",1,2,1,42,1,1,1,4,200,1
1,2,5,4,0,"P",4,2,1,43,1,4,1,4,500,1
1,2,5,1,40,"P",1,2,2,43,1,1,1,6,160,2
1,2,5,2,24,"Q",4,3,1,43,1,4,1,4,450,1
1,2,5,2,36,"P",3,3,1,42,1,2,1,5,340,1
1,2,5,2,37,"K",4,5,1,43,1,1,1,4,250,2
1,2,5,2,45,"K",5,3,1,42,1,1,2,4,300,1
1,2,5,2,66,"M",1,3,1,43,1,1,1,4,150,1
1,2,6,1,38,"M",6,3,1,42,1,1,1,5,700,1
1,2,6,1,40,"O",5,3,1,43,1,4,1,4,300,1
1,2,6,2,0,"P",5,2,2,42,2,2,2,6,100,2
1,2,3,1,29,"C",4,9,1,42,1,1,1,1,130,1
1,2,3,1,34,"C",2,3,1,42,1,1,1,4,130,1
1,2,3,1,37,"F",3,3,1,42,1,1,1,4,160,1
1,2,3,2,65,"S",3,5,2,41,1,1,2,6,300,1
1,2,3,2,32,"C",1,3,1,41,1,1,2,5,120,1
1,2,3,2,32,"K",4,5,2,42,1,1,1,6,120,2
1,2,3,2,40,"F",2,3,1,41,1,1,2,4,130,1
1,2,3,2,40,"K",2,3,1,42,1,4,1,5,310,1
1,2,3,2,44,"C",2,8,2,42,1,1,2,4,120,1
1,2,3,2,54,"G",3,5,1,42,1,1,1,4,200,1
1,2,3,2,59,"G",1,5,2,42,1,1,2,4,130,1
1,2,3,2,10,"N",1,9,2,42,2,1,2,4,70,2
1,2,3,2,28,"G",1,5,2,41,2,1,2,2,120,2
1,2,3,3,48,"G",1,5,2,42,1,1,2,1,120,1
1,2,3,3,52,"G",2,5,1,42,1,1,1,4,358,1
1,2,3,4,60,"I",1,9,2,42,1,1,2,4,170,1
1,2,3,4,35,"G",1,3,2,42,2,1,2,1,90,2
1,2,3,4,20,"S",2,4,2,42,1,1,1,6,150,1
1,2,3,1,32,"C",3,3,1,41,1,1,1,4,250,1
1,2,3,1,32,"O",6,3,1,41,1,4,1,4,400,1
1,2,3,1,40,"N",6,3,1,42,1,1,1,4,210,1
1,2,3,1,84,"C",5,8,1,42,1,1,1,4,180,1
1,2,3,2,16,"Q",5,4,1,41,1,4,1,1,100,2
1,2,3,2,32,"K",4,5,2,42,1,1,1,6,350,2
1,2,3,2,36,"I",2,4,2,42,1,1,2,4,110,1
1,2,3,2,38,"G",2,5,2,42,1,1,2,1,105,2
1,2,3,2,40,"K",3,3,1,42,1,1,1,4,320,1
1,2,3,2,42,"G",1,5,2,42,1,1,2,4,80,1
1,2,3,2,45,"I",2,4,2,42,1,1,2,4,100,1
1,2,3,3,32,"O",3,3,1,41,1,4,1,4,350,1
1,2,3,4,20,"Q",2,2,1,42,1,1,1,1,74,2
1,2,3,4,42,"C",5,7,1,41,1,1,1,2,250,1
1,2,3,4,60,"I",3,4,1,41,1,1,1,4,250,1
1,2,3,4,20,"G",1,4,2,42,2,1,2,4,70,2
1,2,4,1,32,"F",2,3,1,42,1,1,2,4,150,1
1,2,4,2,47,"I",3,4,2,41,1,3,1,4,105,2
1,2,4,4,56,"I",2,9,2,42,1,1,2,4,100,1
1,2,4,2,48,"N",3,5,2,42,1,1,1,6,200,2
1,2,4,4,28,"P",4,2,2,41,2,1,1,6,210,2
1,2,4,4,30,"I",1,4,2,42,2,1,2,1,840,2
1,2,4,2,32,"J",5,3,1,41,1,3,1,5,165,1
1,2,4,2,36,"K",3,5,2,42,1,2,1,6,250,2
1,2,4,2,40,"K",3,5,2,42,1,1,1,6,500,2
1,2,4,2,40,"Q",5,2,1,41,1,1,1,5,255,2
1,2,5,1,36,"F",3,3,1,42,1,1,2,4,198,1
1,2,5,1,40,"P",4,2,1,41,1,4,1,5,195,1
1,2,5,1,40,"P",4,3,1,42,1,4,1,4,350,1
1,2,5,1,32,"J",5,2,2,41,2,1,1,1,300,2
1,2,5,2,32,"C",4,3,1,42,1,1,1,5,200,1
1,2,5,2,32,"L",2,3,1,41,1,1,1,4,140,1
1,2,5,2,50,"K",4,5,2,42,1,1,1,6,360,2
1,2,5,2,57,"G",4,3,1,42,1,1,1,4,260,1
1,2,5,1,8,"P",4,2,1,42,1,3,1,4,400,1
1,2,5,1,47,"P",4,2,1,42,1,3,1,4,300,2
1,2,5,2,35,"N",4,2,2,42,2,1,2,1,300,2
1,2,5,2,6,"P",2,2,2,42,2,1,1,1,25,2
1,2,5,2,0,"P",4,2,1,41,1,3,1,4,370,1
1,2,5,4,40,"K",1,5,2,42,1,2,1,6,280,2
1,2,5,2,40,"M",2,2,1,42,1,1,2,4,200,1
1,2,5,4,62,"Q",5,2,1,42,1,1,1,4,160,1
1,2,6,1,32,"P",4,2,1,42,1,1,1,4,420,1
1,2,2,2,50,"I",3,4,1,41,1,1,2,4,160,2
1,2,2,4,36,"I",1,4,2,40,1,1,2,4,190,1
1,2,3,1,28,"C",1,7,2,41,2,1,2,4,58,2
1,2,3,2,34,"K",4,5,2,40,1,1,1,6,200,2
1,2,3,2,32,"K",4,5,2,41,1,1,1,6,210,2
1,2,3,2,46,"Q",2,2,1,41,1,1,1,4,175,1
1,2,3,4,6,"G",2,5,3,41,2,1,2,2,60,2
1,2,3,4,0,"P",4,4,1,40,1,4,1,4,150,1
1,2,3,1,32,"O",6,3,1,41,1,1,1,4,250,1
1,2,3,2,40,"G",3,9,3,41,1,1,2,1,88,2
1,2,3,4,36,"I",1,4,2,41,1,1,2,4,60,1
1,2,3,4,45,"G",1,9,1,41,1,1,1,4,180,2
1,2,3,4,45,"G",2,3,1,41,1,1,2,4,170,1
1,2,3,4,49,"C",3,7,1,40,1,1,2,4,120,1
1,2,3,4,60,"G",1,5,1,40,1,1,1,4,150,2
1,2,3,4,60,"G",1,5,2,41,1,1,2,1,175,2
1,2,3,4,26,"G",1,5,2,41,2,1,2,4,70,2
1,2,4,1,46,"N",4,5,1,41,1,1,1,4,200,2
1,2,4,2,8,"P",4,3,1,40,1,3,2,5,180,2
1,2,4,2,32,"M",1,3,1,41,1,1,1,5,210,1
1,2,4,3,24,"P",4,4,1,41,2,1,1,4,140,2
1,2,4,4,40,"N",5,3,1,40,1,1,2,4,190,2
1,2,4,2,36,"Q",1,2,1,41,1,1,1,4,120,2
1,2,4,1,24,"I",1,9,3,40,1,1,2,2,70,2
1,2,4,2,36,"Q",2,2,1,41,1,3,1,4,190,1
1,2,5,1,45,"N",3,2,1,41,1,1,2,4,250,1
1,2,5,2,32,"L",1,2,2,41,1,1,2,6,100,2
1,2,5,2,32,"N",4,3,1,41,1,3,1,4,187,1
1,2,5,2,32,"O",5,3,1,41,1,4,1,4,360,1
1,2,5,2,32,"Q",1,2,1,40,1,1,1,4,420,1
1,2,5,2,40,"O",5,2,1,41,1,4,1,4,540,1
1,2,5,2,43,"M",3,3,1,40,1,1,1,4,250,1
1,2,5,4,48,"S",2,9,2,41,1,1,2,4,120,1
1,2,5,1,38,"P",4,2,1,40,1,4,1,4,400,1
1,2,5,1,0,"P",3,2,1,41,1,3,1,4,417,1
1,2,5,3,44,"P",3,2,1,41,1,1,1,4,360,1
1,2,5,4,35,"I",1,4,3,41,2,1,2,1,70,2
1,2,6,4,32,"Q",3,2,1,40,1,1,1,5,300,1
1,2,3,1,32,"C",4,9,1,40,1,1,1,4,145,1
1,2,3,1,40,"C",5,9,1,40,1,1,2,4,150,1
1,2,3,1,50,"C",6,3,1,40,1,1,1,4,240,1
1,2,3,2,16,"P",5,4,1,39,1,4,1,5,175,1
1,2,3,3,32,"G",3,3,1,40,1,1,2,4,150,1
1,2,3,3,45,"I",1,4,2,39,1,1,2,2,180,1
1,2,3,4,32,"G",3,5,2,39,1,1,1,4,143,1
1,2,3,4,35,"R",5,4,2,40,1,1,2,6,160,2
1,2,3,1,35,"N",4,9,2,39,1,1,1,1,100,2
1,2,3,1,39,"N",3,9,2,40,1,1,1,6,125,2
1,2,3,2,40,"C",4,8,1,40,1,4,1,4,250,1
1,2,3,2,40,"F",3,3,1,40,1,1,2,4,130,1
1,2,3,2,48,"I",1,4,2,40,1,1,2,4,120,2
1,2,3,4,36,"N",3,9,2,40,1,1,1,6,180,2
1,2,3,4,50,"K",4,3,1,40,1,4,1,5,500,1
1,2,3,4,31,"G",1,5,2,40,2,1,2,2,140,2
1,2,4,1,40,"G",1,5,2,39,1,1,2,6,250,2
1,2,4,2,24,"I",1,4,2,40,1,1,2,2,150,1
1,2,4,2,24,"R",4,4,1,40,2,1,2,4,110,2
1,2,4,1,32,"C",5,3,1,40,1,3,1,5,330,1
1,2,4,2,32,"F",3,3,1,40,1,2,2,4,190,2
1,2,4,1,36,"C",1,3,1,40,1,1,2,4,180,1
1,2,4,1,43,"G",4,3,1,40,1,1,1,5,330,1
1,2,4,2,28,"N",2,5,2,40,1,1,2,6,200,1
1,2,4,2,32,"F",2,3,1,40,1,1,2,5,170,2
1,2,4,1,37,"Q",1,2,1,40,1,1,2,5,200,1
1,2,4,1,43,"Q",4,2,1,40,1,1,1,4,250,1
1,2,4,1,57,"Q",3,2,1,39,1,1,2,5,240,1
1,2,5,1,32,"G",1,3,1,40,1,1,2,4,250,1
1,2,5,1,38,"M",4,2,1,40,1,1,2,5,400,1
1,2,5,1,40,"J",3,3,1,40,1,1,2,5,333,2
1,2,5,1,44,"O",6,4,1,40,1,1,1,4,300,1
1,2,5,1,51,"O",6,3,1,39,1,2,1,4,300,1
1,2,5,2,32,"C",4,3,1,39,1,4,1,4,200,1
1,2,5,2,37,"P",2,2,1,40,1,1,1,5,320,2
1,2,5,2,42,"G",1,5,2,40,1,1,2,4,70,1
1,2,5,4,16,"P",5,2,1,40,1,3,1,4,460,1
1,2,5,4,40,"N",4,4,1,40,1,1,1,4,160,2
1,2,5,4,20,"F",2,2,2,39,2,2,2,6,250,2
1,2,5,1,34,"P",4,2,1,40,1,1,1,5,320,2
1,2,5,4,58,"G",1,5,1,40,1,1,2,4,200,1
1,2,5,1,40,"C",2,3,1,39,1,1,2,4,180,1
1,2,5,4,32,"P",3,3,1,40,1,3,1,4,190,1
1,2,5,2,32,"K",6,3,1,40,1,4,1,4,450,1
1,2,5,1,32,"P",4,2,1,40,1,3,1,4,300,1
1,2,6,2,36,"J",2,3,1,40,1,4,2,4,312,1
1,2,6,2,40,"K",3,2,1,40,1,3,1,4,800,1
1,2,6,1,32,"P",5,2,1,39,1,2,1,5,470,1
1,2,6,1,37,"Q",5,2,1,39,1,1,1,4,330,1
1,2,3,1,32,"K",5,3,1,38,1,3,1,4,350,1
1,2,3,1,50,"C",6,8,1,39,1,1,1,4,200,1
1,2,3,1,65,"C",3,3,1,39,1,1,2,5,240,1
1,2,3,3,24,"Q",1,4,2,38,2,1,1,1,75,2
1,2,3,4,40,"G",2,3,2,38,1,1,2,4,180,1
1,2,3,4,10,"M",1,9,3,39,2,1,2,2,15,2
1,2,3,1,40,"I",1,4,2,38,1,1,2,4,300,1
1,2,3,2,32,"C",4,3,1,38,1,1,1,4,280,1
1,2,3,2,43,"I",4,5,2,38,1,1,1,4,85,2
1,2,3,2,35,"C",2,9,2,39,2,1,2,1,110,2
1,2,3,4,32,"K",4,5,2,39,1,1,1,6,250,2
1,2,3,4,25,"I",1,9,2,38,2,1,1,4,35,2
1,2,4,1,32,"C",6,8,1,39,1,1,1,4,350,1
1,2,4,1,32,"P",4,3,1,39,1,4,1,4,190,1
1,2,4,1,37,"P",2,3,1,39,1,1,1,4,150,1
1,2,4,2,32,"K",2,3,1,39,1,1,1,4,338,1
1,2,4,2,40,"P",4,3,1,38,1,4,2,4,280,1
1,2,4,4,40,"G",3,5,1,38,1,1,1,4,150,1
1,2,4,1,32,"I",3,4,2,39,2,1,2,1,200,2
1,2,4,2,40,"G",2,3,1,39,1,1,2,4,120,1
1,2,4,1,45,"G",1,5,2,38,1,1,2,4,100,1
1,2,5,1,45,"O",6,3,1,39,1,4,1,4,330,1
1,2,5,1,48,"Q",5,3,1,39,1,4,1,4,310,1
1,2,5,1,50,"G",1,5,1,39,1,4,1,5,400,2
1,2,5,1,24,"G",2,5,2,39,1,1,2,4,300,1
1,2,5,1,52,"S",1,2,1,38,1,1,1,4,90,1
1,2,5,2,32,"R",3,4,2,38,2,1,1,4,90,2
1,2,5,2,31,"M",4,2,2,39,2,1,2,6,200,2
1,2,5,2,5,"P",4,2,1,38,1,3,1,4,510,1
1,2,5,2,32,"M",6,3,1,39,1,4,1,5,300,1
1,2,5,2,0,"P",4,3,1,39,1,1,1,4,150,1
1,2,5,2,20,"G",2,2,1,38,2,1,1,4,220,2
1,2,6,2,20,"P",4,2,1,39,1,3,1,4,280,1
1,2,6,2,40,"P",5,2,1,38,1,1,1,4,330,1
1,2,2,2,72,"I",1,4,2,38,1,1,2,4,180,1
1,2,3,1,48,"I",2,9,3,38,1,1,2,2,80,2
1,2,3,2,40,"I",2,4,1,37,1,1,2,4,200,2
1,2,3,3,32,"C",3,9,1,38,1,1,2,4,180,1
1,2,3,4,48,"I",1,4,2,38,1,1,2,4,150,1
1,2,3,1,48,"N",2,9,1,38,1,1,1,4,140,1
1,2,3,4,60,"I",2,4,3,37,1,1,2,2,120,2
1,2,3,4,24,"S",3,9,2,37,2,1,2,1,102,2
1,2,4,2,20,"G",2,5,2,38,2,1,1,6,150,2
1,2,4,4,32,"Q",1,2,1,37,1,1,1,4,150,1
1,2,4,1,74,"G",2,5,2,37,1,2,1,4,420,1
1,2,4,2,45,"Q",1,3,1,38,1,1,2,4,73,1
1,2,4,2,32,"Q",6,2,1,38,1,4,1,4,400,1
1,2,4,2,32,"Q",5,2,1,38,1,1,1,5,220,2
1,2,5,1,45,"K",4,3,1,38,1,4,1,4,300,1
1,2,5,1,52,"O",6,2,1,37,1,3,1,4,380,1
1,2,5,1,38,"K",3,5,2,37,1,1,1,6,200,2
1,2,5,2,24,"P",3,2,1,38,1,4,1,4,380,1
1,2,5,2,0,"P",4,2,1,38,1,3,1,4,420,1
1,2,5,1,40,"K",6,3,1,37,1,1,1,4,300,1
1,2,5,1,32,"H",2,3,1,37,1,1,2,5,310,1
1,2,5,1,36,"G",1,9,2,38,1,1,2,4,300,1
1,2,5,1,47,"P",3,2,2,37,1,1,1,6,230,2
1,2,5,2,0,"P",4,3,1,37,1,1,1,4,250,1
1,2,5,2,36,"Q",6,2,1,37,1,4,1,4,450,1
1,2,5,2,40,"Q",4,2,1,38,1,1,1,5,250,2
1,2,6,2,32,"P",4,2,1,38,1,4,1,4,300,1
1,2,6,1,15,"P",6,2,2,38,2,2,1,1,150,2
1,2,6,2,16,"M",6,2,1,37,1,3,1,5,430,2
1,2,6,2,36,"Q",6,2,1,38,1,2,1,4,530,1
1,2,7,1,32,"P",4,2,2,37,2,2,2,1,65,2
1,2,3,2,48,"I",1,4,3,36,1,1,2,2,180,1
1,2,3,3,60,"I",1,4,2,36,1,1,2,4,120,1
1,2,3,4,36,"C",3,7,1,37,1,1,2,4,157,1
1,2,3,4,38,"S",1,4,2,37,1,1,2,4,200,1
1,2,3,4,55,"G",1,5,2,37,1,1,2,4,200,1
1,2,3,1,32,"N",5,3,1,36,1,1,1,4,190,2
1,2,3,1,40,"C",5,8,1,36,1,3,1,4,260,1
1,2,3,1,40,"I",1,4,2,37,1,1,2,4,200,1
1,2,3,1,50,"G",1,5,2,37,1,1,2,4,150,1
1,2,3,1,60,"C",5,8,2,36,1,1,1,1,160,2
1,2,3,2,36,"G",4,5,2,37,1,1,1,6,130,1
1,2,3,2,40,"F",3,3,1,37,1,1,2,4,260,1
1,2,3,4,36,"S",3,3,2,37,1,1,2,4,130,1
1,2,3,4,43,"G",2,3,1,37,1,1,2,4,130,1
1,2,3,4,46,"G",1,3,1,37,1,1,2,4,160,1
1,2,3,1,40,"M",2,4,1,36,1,1,1,4,200,1
1,2,3,4,32,"I",1,4,2,37,1,1,2,4,80,1
1,2,4,1,45,"G",2,5,1,37,1,1,1,5,250,1
1,2,4,2,28,"F",2,3,1,37,2,1,2,2,150,2
1,2,4,1,32,"M",4,3,1,37,1,1,2,5,293,1
1,2,4,1,40,"O",5,3,1,36,1,3,1,4,262,1
1,2,4,1,43,"C",6,2,1,37,1,4,1,5,302,2
1,2,4,2,32,"N",6,3,1,37,1,4,1,4,305,1
1,2,4,4,32,"F",2,3,2,37,1,1,2,4,120,1
1,2,5,1,32,"J",4,2,1,37,1,1,2,4,200,1
1,2,5,1,35,"J",6,3,1,36,1,3,1,4,450,1
1,2,5,1,41,"Q",4,2,1,37,1,1,1,5,150,2
1,2,5,2,40,"G",3,3,1,37,1,1,1,4,200,1
1,2,5,2,50,"O",5,3,1,37,1,3,1,4,300,1
1,2,5,1,32,"J",3,2,1,36,1,1,2,4,220,2
1,2,5,1,32,"J",5,3,1,36,1,1,1,5,450,1
1,2,5,1,32,"P",5,2,1,37,1,4,1,4,350,1
1,2,5,1,42,"N",3,3,1,36,1,1,1,4,200,1
1,2,5,2,24,"M",3,3,1,36,2,4,1,4,180,2
1,2,5,1,32,"C",2,2,2,37,1,1,2,4,180,1
1,2,5,2,8,"P",4,2,1,37,1,3,1,4,420,1
1,2,5,2,20,"P",3,2,1,37,1,4,1,4,360,1
1,2,5,2,30,"P",4,2,1,36,1,4,1,4,350,1
1,2,5,2,0,"O",5,3,1,36,1,1,1,4,200,1
1,2,5,2,25,"I",1,4,3,37,2,1,2,1,50,2
1,2,6,1,40,"K",6,3,1,36,1,2,1,4,400,1
1,2,6,2,8,"P",3,2,2,36,2,1,2,1,60,2
1,2,6,1,0,"P",3,2,1,37,1,4,1,4,370,1
1,2,6,2,70,"I",1,9,2,37,1,1,2,2,200,1
1,2,2,2,56,"I",1,4,2,35,1,1,2,1,150,1
1,2,2,4,32,"C",4,9,3,35,1,1,2,1,110,2
1,2,3,1,54,"C",4,9,1,35,1,4,1,4,260,1
1,2,3,2,32,"C",4,3,1,36,1,3,2,4,230,1
1,2,3,3,24,"G",3,9,2,36,2,1,2,1,580,2
1,2,3,4,40,"C",2,9,2,36,1,1,2,4,80,1
1,2,3,4,26,"N",3,5,2,35,2,1,1,6,65,2
1,2,3,1,32,"N",5,3,1,36,1,1,1,4,160,1
1,2,3,1,42,"C",3,3,1,36,1,1,2,4,180,1
1,2,3,1,47,"C",5,3,1,35,1,1,2,5,160,1
1,2,3,1,30,"G",1,5,2,35,2,1,2,1,70,2
1,2,3,2,36,"Q",2,4,1,36,1,1,1,4,140,1
1,2,3,2,40,"F",4,3,1,36,1,1,2,5,300,1
1,2,3,2,40,"G",1,3,1,35,1,1,2,4,163,1
1,2,3,2,40,"G",5,9,1,36,1,1,2,5,200,1
1,2,3,4,44,"N",2,9,2,35,1,1,2,4,130,1
1,2,4,1,44,"G",4,5,1,36,1,1,1,5,266,2
1,2,4,2,32,"C",5,3,1,35,1,1,2,4,150,1
1,2,4,2,20,"Q",2,2,2,35,2,1,1,4,75,2
1,2,4,2,16,"N",2,9,3,36,2,1,2,2,30,2
1,2,4,1,50,"Q",2,2,1,36,1,1,1,4,200,1
1,2,4,2,45,"Q",3,2,1,36,1,1,1,4,140,1
1,2,5,2,32,"K",2,3,1,36,1,4,1,4,350,1
1,2,5,2,40,"K",2,3,1,36,1,4,1,4,250,1
1,2,5,2,36,"H",1,3,1,36,2,1,1,4,300,2
1,2,5,1,32,"C",4,2,1,36,1,1,1,5,210,1
1,2,5,1,52,"G",6,2,1,35,1,1,1,4,575,1
1,2,5,4,22,"I",2,4,1,35,2,1,2,4,100,2
1,2,5,1,36,"M",1,3,1,36,1,1,1,5,250,1
1,2,5,2,33,"N",5,3,1,35,1,2,1,4,270,1
1,2,5,4,36,"S",3,3,1,36,1,1,1,4,200,1
1,2,5,4,44,"O",3,2,2,36,1,2,1,4,110,2
1,2,5,1,40,"Q",6,2,1,35,1,3,1,5,300,2
1,2,6,2,32,"C",6,3,1,36,1,2,1,5,250,1
1,2,6,2,73,"Q",6,2,1,36,1,3,1,4,200,1
1,2,3,1,40,"I",2,4,2,35,1,1,2,4,140,1
1,2,3,1,50,"I",2,4,2,35,1,1,2,4,200,1
1,2,3,2,41,"G",3,3,1,35,1,1,2,4,170,1
1,2,3,2,46,"G",1,5,2,35,1,1,2,4,140,1
1,2,3,2,47,"C",6,9,2,34,1,1,1,1,190,1
1,2,3,1,40,"C",4,8,2,35,1,1,1,4,166,1
1,2,3,2,50,"Q",5,2,1,34,1,1,1,4,400,1
1,2,3,2,20,"S",1,3,2,35,2,1,2,4,50,2
1,2,3,2,25,"M",1,2,2,35,2,1,2,3,130,2
1,2,4,1,32,"C",5,3,1,35,1,3,1,4,230,1
1,2,4,1,32,"F",2,3,1,35,1,1,1,4,240,1
1,2,4,4,48,"H",3,3,1,35,1,1,2,4,260,1
1,2,4,1,35,"P",1,2,2,35,1,1,2,4,160,1
1,2,4,1,40,"F",2,3,1,35,1,1,2,5,200,2
1,2,4,1,42,"F",3,3,1,34,1,1,1,4,170,1
1,2,4,2,32,"C",3,9,1,34,1,1,2,4,150,1
1,2,4,4,42,"G",1,5,2,35,1,1,2,2,60,1
1,2,4,1,32,"Q",2,2,1,34,1,1,1,5,200,2
1,2,4,2,0,"Q",2,3,1,35,1,1,1,4,200,2
1,2,5,1,32,"G",2,3,2,35,1,1,2,4,200,1
1,2,5,1,54,"G",1,5,2,35,1,1,1,4,130,1
1,2,5,1,0,"G",4,3,1,35,1,1,1,5,500,1
1,2,5,1,0,"C",3,2,2,35,2,1,2,6,240,2
1,2,5,2,32,"N",3,3,1,35,1,1,1,4,100,2
1,2,5,1,32,"J",5,2,1,34,1,3,1,5,300,2
1,2,5,1,32,"P",4,2,1,35,1,3,1,4,350,1
1,2,5,1,40,"P",4,2,1,34,1,3,1,4,260,1
1,2,5,2,20,"H",4,3,1,35,2,3,1,4,120,2
1,2,5,1,62,"O",3,3,1,35,1,3,1,4,270,1
1,2,5,2,40,"S",2,3,1,34,1,1,2,4,244,1
1,2,5,1,40,"Q",6,2,1,35,1,4,1,4,300,1
1,2,5,2,36,"K",3,5,2,34,1,1,1,6,100,2
1,2,6,1,39,"S",3,3,1,35,1,1,1,4,270,1
1,2,6,1,32,"P",4,2,1,34,1,3,1,4,320,1
1,2,6,1,32,"K",4,3,1,35,1,4,1,4,230,1
1,2,6,1,0,"G",3,2,1,34,1,1,1,5,350,1
1,2,6,1,24,"P",3,2,2,34,2,1,2,4,80,2
