"city","sex","edu","married","age","worktime","ind","size","occ","status","fulltime","union","train","paytype","income","regular"
1,2,5,1,26,50,"I",2,7,1,1,1,1,4,185,1
1,2,5,1,27,10,"P",4,4,2,2,1,2,1,25,2
1,2,5,1,27,31,"P",1,2,2,2,1,2,4,150,2
1,2,5,1,26,29,"P",2,2,2,2,1,2,4,150,2
1,2,5,1,26,36,"G",6,2,1,1,1,1,5,190,1
1,2,5,1,27,28,"J",2,2,1,2,1,2,4,170,2
1,2,5,1,27,35,"O",4,2,2,2,1,1,4,200,2
1,2,5,1,27,40,"Q",2,2,2,1,1,2,4,230,1
1,2,5,1,26,32,"P",2,2,1,1,1,1,4,250,1
1,2,5,1,26,32,"P",4,2,2,1,3,1,4,200,2
1,2,5,1,27,20,"Q",4,2,2,2,1,1,4,150,2
1,2,5,1,26,40,"I",2,8,2,1,1,2,1,120,1
1,2,5,1,27,32,"Q",2,2,1,1,1,1,4,190,1
1,2,5,1,27,32,"C",4,2,1,1,3,1,5,250,1
1,2,5,1,26,32,"M",3,2,1,1,1,1,4,230,1
1,2,5,1,27,34,"C",3,2,1,1,1,1,4,270,1
1,2,5,1,26,40,"E",4,2,1,1,4,1,4,200,1
1,2,5,1,27,40,"K",3,3,1,1,4,1,4,348,2
1,2,5,1,26,40,"M",4,3,1,1,2,1,5,150,2
1,2,5,1,27,45,"G",4,3,1,1,2,2,5,200,1
1,2,5,1,26,32,"K",3,3,2,1,1,1,6,169,2
1,2,5,1,27,14,"P",1,2,2,2,1,2,4,180,2
1,2,5,1,26,32,"C",4,2,2,1,1,1,4,150,1
1,2,5,1,26,40,"O",3,3,1,1,4,1,4,210,1
1,2,5,1,27,32,"C",6,3,1,1,1,1,5,310,1
1,2,5,1,26,32,"J",5,3,1,1,1,1,4,260,1
1,2,5,1,26,32,"J",6,2,1,1,1,1,5,260,1
1,2,5,1,26,38,"G",4,2,1,1,1,1,4,330,1
1,2,5,1,27,40,"C",4,3,1,1,1,1,5,246,1
1,2,5,1,26,34,"J",3,2,1,1,1,1,4,360,1
1,2,5,1,27,39,"N",4,3,1,1,1,1,5,300,1
1,2,5,1,27,30,"I",2,4,1,2,1,1,1,100,2
1,2,5,1,27,40,"Q",4,2,1,1,1,1,4,150,1
1,2,5,1,27,42,"Q",2,2,1,1,1,1,4,200,1
1,2,5,1,27,45,"Q",6,2,1,1,4,1,4,350,1
1,2,5,1,26,32,"P",6,3,1,1,3,1,4,220,2
1,2,5,1,26,32,"Q",2,2,1,1,1,2,5,200,1
1,2,5,1,26,32,"Q",5,2,1,1,1,1,4,192,1
1,2,5,1,26,36,"Q",6,2,1,1,4,1,4,270,1
1,2,5,1,27,32,"Q",6,2,1,1,3,1,4,330,1
1,2,5,1,26,45,"Q",5,2,1,1,1,1,4,250,1
1,2,6,1,26,36,"G",3,2,1,1,1,1,4,340,1
1,2,6,1,27,28,"P",6,3,1,1,2,1,4,186,2
1,2,6,1,27,16,"P",5,2,2,2,1,2,1,270,2
1,2,6,1,27,0,"P",4,2,2,2,1,2,4,100,2
1,2,6,1,27,40,"P",4,2,2,1,1,1,4,200,2
1,2,6,1,27,40,"M",6,2,1,1,1,1,5,400,2
1,2,6,1,27,52,"Q",4,2,1,1,1,1,4,260,1
1,2,3,1,26,40,"G",3,3,1,1,1,1,4,160,2
1,2,3,1,26,40,"K",5,3,2,1,1,2,4,160,1
1,2,3,1,26,32,"C",6,3,1,1,1,1,4,200,1
1,2,3,1,26,32,"J",3,3,2,1,1,2,4,130,1
1,2,3,1,26,40,"G",2,3,1,1,1,2,4,150,1
1,2,3,1,25,40,"Q",2,2,1,1,1,2,4,200,1
1,2,3,1,25,50,"S",1,4,2,1,1,2,2,150,1
1,2,4,1,26,32,"F",3,3,1,1,1,2,4,180,1
1,2,4,1,26,32,"G",1,5,1,1,1,1,4,170,1
1,2,4,1,25,40,"G",2,3,1,1,1,2,4,160,1
1,2,4,1,25,40,"G",3,5,1,1,1,1,5,250,1
1,2,4,1,26,45,"I",2,4,1,1,1,2,4,230,1
1,2,4,1,25,45,"I",3,3,1,1,1,1,5,300,1
1,2,4,1,26,54,"S",1,4,2,1,1,2,6,150,1
1,2,4,1,25,60,"S",2,4,1,1,1,1,4,130,1
1,2,4,1,26,40,"Q",2,2,1,1,1,1,4,200,1
1,2,4,1,26,29,"I",2,4,2,2,1,2,2,110,2
1,2,4,1,25,32,"K",4,3,1,1,3,1,4,220,1
1,2,4,1,25,32,"Q",5,2,2,1,4,1,4,150,2
1,2,4,1,25,45,"J",4,3,2,1,1,2,4,170,2
1,2,4,1,26,40,"S",2,3,2,1,1,2,4,200,1
1,2,4,1,25,40,"F",6,2,1,1,1,1,4,350,1
1,2,4,1,26,45,"G",1,5,2,1,1,2,4,180,1
1,2,4,1,26,32,"M",4,2,1,1,1,2,4,200,1
1,2,4,1,26,34,"H",5,4,1,1,4,1,4,250,1
1,2,4,1,25,48,"S",3,4,1,1,1,1,4,180,1
1,2,4,1,25,58,"S",1,4,2,1,1,1,6,180,2
1,2,4,1,26,36,"P",1,2,2,1,1,2,1,50,2
1,2,4,1,26,32,"P",2,2,1,1,1,1,4,190,1
1,2,4,1,26,44,"G",1,5,2,1,1,2,4,110,1
1,2,4,1,26,40,"P",3,2,1,1,1,1,4,280,1
1,2,4,1,26,32,"P",3,2,1,1,1,1,4,240,1
1,2,4,1,26,45,"Q",2,2,1,1,1,1,4,150,1
1,2,4,1,26,25,"I",1,4,2,2,1,1,1,75,2
1,2,4,1,26,32,"C",4,2,1,1,2,1,4,315,1
1,2,4,1,26,40,"Q",3,2,1,1,1,1,4,170,1
1,2,4,1,26,32,"F",3,3,1,1,1,2,4,200,1
1,2,4,1,25,50,"I",4,4,1,1,1,1,4,210,1
1,2,4,1,26,40,"M",1,3,1,1,1,2,4,190,1
1,2,4,1,26,32,"F",3,3,1,1,1,1,5,160,1
1,2,4,1,25,38,"C",6,2,1,1,3,1,5,200,1
1,2,4,1,26,32,"D",2,3,2,1,1,2,4,135,1
1,2,4,1,26,32,"Q",3,2,1,1,1,1,4,170,1
1,2,4,1,26,40,"Q",4,2,1,1,1,1,4,180,1
1,2,4,1,26,46,"Q",3,3,1,1,1,2,4,180,1
1,2,4,1,26,32,"Q",4,2,1,1,1,1,4,200,1
1,2,4,1,26,36,"I",1,4,2,1,1,2,4,150,1
1,2,4,1,26,37,"Q",2,2,1,1,1,2,4,200,1
1,2,4,1,25,40,"Q",2,2,1,1,1,1,4,160,1
1,2,4,1,25,41,"Q",2,2,1,1,1,1,4,145,1
1,2,4,1,26,41,"Q",5,2,1,1,1,1,4,240,1
1,2,4,1,26,45,"Q",3,2,1,1,1,1,4,210,1
1,2,4,1,26,40,"Q",6,2,1,1,4,1,4,250,1
1,2,4,1,25,40,"Q",6,2,1,1,4,1,4,250,1
1,2,5,1,25,32,"G",3,3,1,1,1,2,4,160,1
1,2,5,1,26,32,"G",4,3,1,1,1,1,4,150,1
1,2,5,1,26,32,"M",3,3,1,1,1,1,5,160,1
1,2,5,1,25,32,"N",3,3,1,1,1,2,4,250,1
1,2,5,1,25,32,"P",4,3,1,1,2,1,4,150,2
1,2,5,1,26,32,"Q",2,2,1,1,2,1,5,180,1
1,2,5,1,26,32,"Q",3,2,1,1,1,1,4,200,1
1,2,5,1,26,34,"M",2,3,1,1,1,2,4,158,1
1,2,5,1,25,35,"M",4,3,1,1,4,1,5,200,1
1,2,5,1,25,36,"J",6,3,1,1,1,1,4,180,2
1,2,5,1,25,36,"Q",5,2,1,1,2,2,5,180,2
1,2,5,1,26,40,"G",1,3,2,1,1,2,4,80,1
1,2,5,1,25,40,"G",5,5,1,1,3,1,4,200,1
1,2,5,1,26,40,"G",5,5,1,1,1,1,4,200,2
1,2,5,1,26,40,"I",2,4,1,1,1,1,4,200,1
1,2,5,1,26,40,"Q",6,3,1,1,2,1,4,200,1
1,2,5,1,25,43,"Q",5,3,1,1,1,1,4,200,1
1,2,5,1,26,44,"I",5,4,1,1,1,1,1,180,1
1,2,5,1,26,45,"I",5,3,1,1,1,1,4,220,1
1,2,5,1,26,50,"G",1,5,1,1,1,2,6,280,2
1,2,5,1,25,50,"G",2,3,1,1,1,2,4,180,1
1,2,5,1,26,50,"I",3,4,1,1,1,1,4,180,2
1,2,5,1,26,52,"F",2,3,1,1,3,1,4,216,2
1,2,5,1,25,24,"Q",3,2,1,2,1,1,1,100,2
1,2,5,1,26,30,"R",2,2,1,2,1,2,4,186,2
1,2,5,1,26,30,"P",2,2,1,2,1,2,4,140,2
1,2,5,1,26,32,"J",5,2,1,1,1,1,5,250,1
1,2,5,1,25,32,"K",6,3,1,1,1,1,4,200,1
1,2,5,1,26,32,"L",1,2,2,1,1,2,4,150,1
1,2,5,1,26,32,"M",4,2,1,1,1,1,5,200,1
1,2,5,1,25,32,"M",6,3,1,1,3,1,5,300,1
1,2,5,1,26,32,"N",2,3,1,1,1,2,5,190,2
1,2,5,1,26,32,"P",6,3,1,1,1,1,4,213,1
1,2,5,1,26,40,"C",4,3,1,1,1,2,4,180,1
1,2,5,1,26,40,"O",4,3,1,1,2,1,4,190,2
1,2,5,1,25,40,"P",1,2,1,1,1,1,4,180,1
1,2,5,1,26,43,"N",1,3,1,1,1,2,4,130,1
1,2,5,1,25,32,"O",6,3,1,1,4,1,4,150,1
1,2,5,1,25,32,"P",4,3,2,1,1,2,4,155,2
1,2,5,1,25,40,"I",4,3,1,1,2,1,4,150,2
1,2,5,1,26,40,"P",1,2,1,1,1,1,4,210,2
1,2,5,1,25,40,"Q",3,3,1,1,1,1,4,150,1
1,2,5,1,25,24,"P",1,2,2,2,1,2,1,100,2
1,2,5,1,25,50,"I",1,4,1,1,1,1,4,190,1
1,2,5,1,26,46,"S",3,2,1,1,1,1,4,190,1
1,2,5,1,26,32,"P",2,2,2,1,1,2,4,150,1
1,2,5,1,26,44,"S",2,4,2,1,1,2,4,150,1
1,2,5,1,26,32,"G",3,3,1,1,1,2,4,160,1
1,2,5,1,26,66,"G",2,5,2,1,1,2,6,300,1
1,2,5,1,25,32,"G",3,2,1,1,1,2,4,170,1
1,2,5,1,25,75,"I",1,4,2,1,1,2,4,90,1
1,2,5,1,26,40,"Q",4,2,1,1,1,1,4,185,1
1,2,5,1,26,36,"P",3,2,1,1,1,1,4,200,1
1,2,5,1,26,40,"P",2,2,1,1,1,1,4,200,1
1,2,5,1,26,48,"P",3,2,1,1,1,1,4,220,1
1,2,5,1,25,50,"P",3,2,1,1,1,1,4,180,2
1,2,5,1,26,50,"Q",3,2,1,1,1,1,4,190,1
1,2,5,1,25,40,"P",2,2,2,1,1,1,4,150,1
1,2,5,1,26,44,"P",3,2,1,1,1,1,4,170,1
1,2,5,1,26,20,"G",4,5,2,2,2,2,1,85,2
1,2,5,1,26,32,"K",4,3,1,1,4,1,4,200,1
1,2,5,1,25,40,"I",1,2,1,1,1,1,4,195,1
1,2,5,1,25,45,"C",5,3,1,1,1,1,4,210,1
1,2,5,1,26,0,"J",6,2,1,1,1,1,5,270,1
1,2,5,1,26,32,"C",6,2,1,1,2,1,5,200,1
1,2,5,1,26,32,"C",6,3,1,1,1,1,4,200,1
1,2,5,1,25,36,"M",4,2,1,1,1,1,4,180,1
1,2,5,1,25,40,"C",3,3,1,1,1,2,5,280,1
1,2,5,1,25,40,"G",4,3,1,1,1,2,4,160,1
1,2,5,1,26,15,"P",5,2,2,2,2,1,1,100,2
1,2,5,1,25,32,"O",5,3,1,1,3,1,4,200,1
1,2,5,1,25,45,"M",4,2,1,1,1,1,4,200,1
1,2,5,1,25,35,"P",6,3,1,1,1,1,4,150,2
1,2,5,1,26,40,"M",4,2,1,1,1,1,4,160,1
1,2,5,1,26,32,"M",5,3,1,1,1,1,4,200,1
1,2,5,1,26,34,"K",6,2,1,1,1,1,4,270,1
1,2,5,1,26,15,"P",2,4,2,2,1,2,1,80,2
1,2,5,1,25,51,"Q",5,3,1,1,3,1,4,240,1
1,2,5,1,26,16,"Q",6,2,1,1,4,1,5,210,1
1,2,5,1,26,32,"Q",2,2,1,1,1,1,5,180,1
1,2,5,1,25,40,"Q",5,2,1,1,1,1,4,230,1
1,2,5,1,26,40,"Q",5,2,1,1,4,1,5,290,1
1,2,5,1,26,40,"Q",6,2,1,1,1,1,4,240,1
1,2,5,1,26,45,"Q",6,2,1,1,1,1,4,270,2
1,2,5,1,26,46,"Q",3,2,1,1,1,1,4,150,1
1,2,5,1,26,48,"Q",5,2,1,1,1,1,5,235,2
1,2,5,1,25,29,"Q",1,2,2,1,1,1,1,220,1
1,2,5,1,26,40,"Q",3,2,1,1,1,1,4,260,1
1,2,5,1,26,40,"Q",4,2,1,1,1,1,4,230,1
1,2,5,1,26,32,"P",4,2,1,2,4,1,4,204,2
1,2,5,1,25,22,"Q",1,2,1,1,1,1,4,160,1
1,2,6,1,26,47,"S",3,2,2,1,1,1,4,160,1
1,2,6,1,25,8,"P",5,2,2,2,1,2,1,270,2
1,2,6,1,25,32,"N",3,3,1,1,2,1,5,260,1
1,2,6,1,26,32,"M",3,2,2,1,1,1,4,100,2
1,2,6,1,25,32,"P",6,3,1,1,1,1,4,200,2
1,2,3,1,25,40,"G",1,5,2,1,1,2,1,154,1
1,2,3,1,25,32,"J",2,2,1,1,1,1,5,450,1
1,2,3,1,25,32,"K",3,3,1,1,3,1,5,160,1
1,2,3,1,24,40,"J",5,3,1,1,1,1,4,150,1
1,2,3,1,25,48,"Q",2,2,1,1,1,2,4,200,1
1,2,3,1,25,16,"Q",4,9,2,2,1,2,1,50,2
1,2,3,1,25,0,"S",1,4,2,1,1,2,4,150,1
1,2,3,1,25,40,"G",5,5,1,1,4,1,4,162,2
1,2,3,1,24,32,"C",3,3,1,1,1,2,5,180,1
1,2,3,1,24,32,"C",4,3,1,1,1,2,4,200,1
1,2,3,1,24,32,"Q",1,2,1,1,1,2,4,150,1
1,2,3,1,24,32,"Q",2,2,1,1,1,2,4,170,1
1,2,3,1,25,39,"Q",2,2,1,1,1,1,4,180,1
1,2,3,1,24,45,"J",3,2,1,1,1,1,5,130,1
1,2,3,1,25,50,"S",1,4,2,1,1,2,4,150,1
1,2,3,1,25,72,"I",1,4,1,1,1,2,4,250,1
1,2,4,1,25,30,"P",4,3,1,1,1,2,4,180,2
1,2,4,1,24,32,"C",3,3,1,1,1,1,4,180,1
1,2,4,1,24,32,"K",2,3,1,1,1,1,4,250,1
1,2,4,1,25,32,"K",3,3,1,1,1,1,4,180,1
1,2,4,1,25,32,"M",1,3,1,1,1,2,4,160,1
1,2,4,1,25,32,"M",5,3,1,1,1,2,4,180,2
1,2,4,1,25,32,"N",5,3,1,1,1,2,5,300,2
1,2,4,1,24,37,"Q",3,2,1,1,1,1,4,200,1
1,2,4,1,24,40,"I",1,9,1,1,1,1,4,220,1
1,2,4,1,25,45,"C",4,3,1,1,1,2,4,200,1
1,2,4,1,24,50,"I",1,4,2,1,1,2,4,200,2
1,2,4,1,25,51,"M",1,3,1,1,1,2,5,200,1
1,2,4,1,25,55,"G",4,5,1,1,1,2,4,200,1
1,2,4,1,24,32,"Q",1,3,2,1,1,1,4,180,1
1,2,4,1,25,25,"Q",2,3,2,2,1,2,4,140,2
1,2,4,1,25,40,"G",2,5,2,1,1,2,4,120,1
1,2,4,1,25,40,"H",4,3,1,1,1,2,4,140,1
1,2,4,1,25,16,"M",1,5,2,1,1,1,4,180,1
1,2,4,1,25,40,"F",3,3,1,1,1,1,4,180,1
1,2,4,1,25,40,"G",2,3,2,1,1,1,4,180,1
1,2,4,1,24,43,"J",3,2,1,1,1,2,4,200,1
1,2,4,1,24,32,"P",3,4,1,1,1,2,4,170,2
1,2,4,1,25,40,"M",2,2,1,1,1,1,2,180,1
1,2,4,1,24,35,"N",3,3,2,2,1,2,4,100,2
1,2,4,1,25,21,"P",2,2,2,2,1,2,4,75,2
1,2,4,1,24,37,"P",2,2,1,1,1,1,4,210,1
1,2,4,1,25,40,"P",3,2,1,1,1,1,4,220,2
1,2,4,1,25,32,"P",3,2,1,1,1,1,4,190,2
1,2,4,1,25,36,"Q",2,2,1,1,1,1,4,230,1
1,2,4,1,25,40,"G",1,5,2,1,1,2,4,200,1
1,2,4,1,25,32,"M",1,3,2,1,2,1,4,160,1
1,2,4,1,25,40,"C",4,3,1,1,1,1,4,180,1
1,2,4,1,24,40,"C",5,3,1,1,1,1,4,150,1
1,2,4,1,24,48,"G",1,5,2,1,1,1,6,180,2
1,2,4,1,25,48,"I",1,4,1,1,1,1,4,200,1
1,2,4,1,25,40,"G",1,5,1,1,1,2,4,170,1
1,2,4,1,24,46,"Q",2,2,1,1,1,1,4,190,2
1,2,4,1,24,45,"C",4,3,1,1,1,1,5,220,1
1,2,4,1,25,45,"G",2,3,1,1,1,2,4,170,1
1,2,4,1,25,30,"I",2,4,2,2,1,2,1,60,2
1,2,4,1,25,48,"Q",3,2,1,1,1,1,4,250,1
1,2,4,1,24,34,"Q",2,2,1,1,1,2,4,160,1
1,2,4,1,25,41,"Q",3,2,1,1,1,1,4,270,1
1,2,4,1,24,42,"Q",2,2,1,1,1,1,4,230,2
1,2,4,1,25,46,"Q",4,2,1,1,4,1,4,200,1
1,2,4,1,25,54,"I",2,4,1,1,1,1,4,180,1
1,2,4,1,25,44,"Q",5,2,1,1,1,1,4,170,1
1,2,5,1,25,30,"S",1,3,2,1,1,2,4,190,1
1,2,5,1,25,32,"C",4,2,1,1,4,1,4,185,1
1,2,5,1,25,32,"G",2,3,1,1,1,1,4,220,1
1,2,5,1,25,32,"N",1,3,1,1,1,2,4,132,1
1,2,5,1,25,36,"K",4,3,1,1,3,1,4,230,2
1,2,5,1,25,32,"C",3,3,1,1,1,1,4,350,1
1,2,5,1,25,32,"C",5,3,1,1,3,1,4,200,1
1,2,5,1,25,32,"G",3,3,1,1,1,1,4,180,2
1,2,5,1,25,32,"I",2,2,1,1,1,1,5,210,2
1,2,5,1,25,32,"K",4,5,2,1,1,1,6,200,2
1,2,5,1,25,36,"P",2,2,2,1,1,2,4,100,1
1,2,5,1,24,40,"C",2,3,1,1,1,2,4,157,1
1,2,5,1,24,40,"G",4,5,1,1,1,1,4,200,1
1,2,5,1,24,40,"I",2,4,1,1,1,1,4,190,1
1,2,5,1,24,40,"M",3,2,1,1,1,2,4,250,1
1,2,5,1,25,40,"M",3,3,1,1,1,2,4,180,1
1,2,5,1,25,40,"M",3,3,1,1,1,1,4,200,1
1,2,5,1,25,40,"N",1,3,1,1,1,1,4,150,1
1,2,5,1,25,44,"G",1,3,2,1,1,2,4,120,2
1,2,5,1,25,48,"S",2,3,1,1,1,1,4,160,1
1,2,5,1,25,53,"J",5,2,1,1,2,1,4,230,1
1,2,5,1,24,6,"P",2,2,2,2,1,2,1,40,2
1,2,5,1,25,8,"I",1,4,2,2,1,2,1,28,2
1,2,5,1,25,30,"I",2,4,2,2,1,2,4,100,2
1,2,5,1,25,8,"G",2,3,1,1,1,2,4,225,1
1,2,5,1,24,16,"J",3,2,1,1,1,2,5,200,1
1,2,5,1,25,32,"C",6,3,1,1,2,1,5,240,2
1,2,5,1,24,32,"C",6,3,1,1,1,1,5,180,2
1,2,5,1,24,32,"N",5,2,1,1,1,1,5,200,1
1,2,5,1,25,40,"G",2,3,2,1,1,2,4,160,1
1,2,5,1,25,40,"I",4,4,1,1,1,2,5,300,1
1,2,5,1,25,40,"O",3,3,1,1,3,1,4,165,1
1,2,5,1,25,40,"P",6,3,1,1,2,1,4,150,2
1,2,5,1,25,40,"Q",2,2,1,1,1,1,4,180,1
1,2,5,1,24,48,"I",3,3,1,1,4,1,4,280,1
1,2,5,1,25,30,"Q",2,3,2,2,1,2,4,140,2
1,2,5,1,25,32,"J",3,3,1,1,1,2,4,180,1
1,2,5,1,25,32,"M",3,2,1,1,1,2,4,250,1
1,2,5,1,24,32,"P",4,3,1,1,4,1,4,180,1
1,2,5,1,24,32,"P",4,3,1,1,2,1,4,150,2
1,2,5,1,25,40,"J",6,3,2,1,1,1,4,170,1
1,2,5,1,24,10,"I",1,4,2,2,1,2,1,30,2
1,2,5,1,25,5,"G",1,5,3,2,1,2,1,30,2
1,2,5,1,25,16,"P",2,2,2,2,1,1,1,45,2
1,2,5,1,24,40,"J",3,2,1,1,1,1,5,160,1
1,2,5,1,25,36,"P",2,3,1,1,1,1,4,180,2
1,2,5,1,25,40,"C",4,2,1,1,1,1,4,150,1
1,2,5,1,25,55,"G",1,5,3,1,1,2,1,160,2
1,2,5,1,24,10,"P",1,2,2,2,1,2,4,70,2
1,2,5,1,25,41,"G",6,3,2,1,1,2,4,200,2
1,2,5,1,25,17,"I",2,4,2,2,1,1,2,45,2
1,2,5,1,25,45,"R",2,2,3,1,2,1,1,75,2
1,2,5,1,25,18,"P",3,3,1,1,1,1,4,180,1
1,2,5,1,25,40,"P",3,2,1,1,1,1,4,200,1
1,2,5,1,25,40,"Q",3,2,1,1,1,1,6,180,1
1,2,5,1,25,30,"P",2,2,2,2,1,1,4,105,2
1,2,5,1,24,0,"P",3,2,1,1,3,1,4,220,1
1,2,5,1,24,48,"G",2,5,1,1,1,2,4,170,1
1,2,5,1,24,40,"S",4,3,1,1,1,1,4,180,1
1,2,5,1,24,26,"P",6,3,2,1,2,1,4,170,2
1,2,5,1,24,32,"J",3,2,1,1,1,1,5,180,1
1,2,5,1,25,32,"P",2,2,2,2,1,2,4,200,2
1,2,5,1,25,36,"M",4,2,1,1,2,1,4,180,2
1,2,5,1,24,40,"G",3,5,1,1,1,1,4,150,1
1,2,5,1,24,48,"I",6,2,1,1,1,1,4,250,1
1,2,5,1,24,50,"G",5,5,2,1,1,2,4,180,1
1,2,5,1,25,32,"C",6,2,1,1,4,1,5,400,1
1,2,5,1,24,32,"M",3,2,1,1,1,2,4,200,1
1,2,5,1,24,12,"I",2,4,2,2,1,2,1,36,2
1,2,5,1,25,32,"C",6,3,1,1,4,1,4,270,1
1,2,5,1,25,32,"H",4,3,1,1,1,1,4,170,2
1,2,5,1,24,32,"Q",6,2,1,1,3,1,4,340,1
1,2,5,1,24,32,"Q",6,2,1,1,1,1,5,220,1
1,2,5,1,24,38,"Q",6,2,1,1,1,1,4,250,1
1,2,5,1,25,40,"Q",2,2,1,1,1,1,4,200,2
1,2,5,1,24,40,"Q",3,2,1,1,1,1,4,200,1
1,2,5,1,25,40,"Q",5,2,2,1,2,1,4,180,2
1,2,5,1,25,40,"Q",6,2,1,1,1,1,4,200,1
1,2,5,1,25,44,"Q",5,2,1,1,1,1,4,240,1
1,2,5,1,25,45,"Q",5,2,1,1,1,1,4,185,1
1,2,5,1,25,45,"Q",6,2,1,1,4,1,5,360,1
1,2,5,1,24,48,"Q",4,2,1,1,1,2,4,320,1
1,2,5,1,24,28,"Q",1,2,1,1,1,1,4,180,1
1,2,5,1,24,36,"Q",3,2,2,1,1,2,4,230,1
1,2,5,1,25,37,"Q",1,2,1,1,1,2,4,190,1
1,2,5,1,25,40,"Q",5,2,1,1,1,1,4,230,2
1,2,5,1,24,5,"I",3,5,2,2,1,2,1,20,2
1,2,6,1,24,30,"Q",3,2,2,2,1,2,4,100,2
1,2,6,1,25,10,"P",1,2,2,2,1,2,4,110,2
1,2,6,1,25,32,"M",4,2,1,1,1,1,5,260,2
1,2,7,1,24,32,"M",4,2,2,1,1,2,4,100,1
1,2,3,1,24,48,"C",6,8,1,1,3,1,4,200,1
1,2,3,1,24,32,"K",2,3,1,1,1,1,4,170,1
1,2,3,1,23,36,"S",4,3,1,1,1,2,4,160,1
1,2,3,1,24,40,"M",2,4,2,1,1,2,4,140,1
1,2,3,1,23,40,"R",1,4,2,1,1,2,1,120,2
1,2,3,1,24,56,"I",1,9,2,1,1,1,4,150,1
1,2,3,1,23,32,"F",4,3,1,1,1,2,4,170,1
1,2,3,1,24,40,"C",4,3,1,1,1,1,4,130,1
1,2,3,1,23,40,"C",6,8,1,1,3,1,4,230,1
1,2,3,1,24,40,"G",5,3,1,1,1,2,4,157,1
1,2,3,1,24,40,"G",5,9,2,1,2,1,4,150,2
1,2,3,1,24,10,"C",5,9,1,2,1,1,4,68,2
1,2,3,1,24,40,"S",1,4,2,1,1,2,4,200,1
1,2,3,1,23,25,"Q",3,4,2,2,1,1,4,90,2
1,2,4,1,24,32,"C",3,9,2,1,1,2,1,218,1
1,2,4,1,24,32,"K",4,3,1,1,4,1,5,230,1
1,2,4,1,24,32,"M",2,3,1,1,1,1,4,160,1
1,2,4,1,23,24,"I",3,4,1,1,1,1,4,170,2
1,2,4,1,23,32,"I",4,3,1,1,1,1,5,200,1
1,2,4,1,24,32,"J",4,3,1,1,3,1,4,200,1
1,2,4,1,24,32,"M",3,3,1,1,1,1,5,195,1
1,2,4,1,24,37,"Q",3,2,1,1,1,1,4,180,1
1,2,4,1,24,38,"Q",2,2,1,1,1,1,4,180,1
1,2,4,1,23,40,"G",5,3,1,1,1,1,4,200,1
1,2,4,1,24,40,"J",3,3,1,1,1,2,4,160,1
1,2,4,1,23,40,"Q",3,3,1,1,1,1,4,170,1
1,2,4,1,24,45,"I",2,4,1,1,1,1,4,180,1
1,2,4,1,24,32,"M",3,3,1,1,1,1,5,200,1
1,2,4,1,24,40,"M",1,3,1,1,1,2,4,150,1
1,2,4,1,24,40,"I",4,3,2,1,2,2,1,120,2
1,2,4,1,24,32,"I",1,4,2,2,1,2,1,80,2
1,2,4,1,24,32,"O",3,3,1,1,3,1,4,170,1
1,2,4,1,24,32,"Q",1,2,1,1,1,2,4,180,1
1,2,4,1,23,38,"C",2,2,2,1,1,2,4,150,1
1,2,4,1,24,40,"I",2,5,1,1,1,1,5,200,1
1,2,4,1,24,40,"P",2,2,1,1,1,1,4,150,1
1,2,4,1,24,45,"Q",2,2,1,1,1,1,4,280,1
1,2,4,1,24,27,"C",4,2,1,1,1,1,4,160,1
1,2,4,1,23,32,"C",6,2,1,1,1,1,4,200,1
1,2,4,1,24,50,"H",6,3,1,1,4,1,4,200,1
1,2,4,1,23,40,"I",2,4,2,1,1,2,4,160,1
1,2,4,1,24,10,"G",1,5,2,2,1,2,1,30,2
1,2,4,1,24,32,"J",4,2,2,1,1,1,6,160,1
1,2,4,1,23,32,"Q",2,2,1,1,1,1,4,190,1
1,2,4,1,23,50,"P",2,2,1,1,1,1,4,250,1
1,2,4,1,24,36,"Q",2,2,1,1,1,1,4,200,2
1,2,4,1,23,44,"P",3,2,1,1,1,1,4,200,2
1,2,4,1,24,48,"Q",2,2,1,1,1,1,4,180,2
1,2,4,1,24,16,"Q",3,4,1,2,2,1,4,83,2
1,2,4,1,24,32,"C",2,3,1,1,1,1,4,160,1
1,2,4,1,23,38,"G",2,5,1,1,1,2,1,100,1
1,2,4,1,24,40,"Q",5,2,1,1,1,1,5,200,1
1,2,4,1,23,21,"I",2,4,2,2,1,2,1,63,2
1,2,4,1,24,40,"I",3,2,1,1,3,1,4,200,1
1,2,4,1,24,48,"I",2,4,1,1,1,1,4,180,1
1,2,4,1,23,48,"I",2,4,1,1,1,1,4,170,1
1,2,4,1,24,32,"J",4,3,2,1,1,2,4,150,2
1,2,4,1,23,32,"F",1,2,1,1,1,2,4,170,1
1,2,4,1,24,36,"Q",3,2,2,1,1,2,4,180,2
1,2,4,1,24,40,"Q",4,3,1,1,1,1,4,220,1
1,2,4,1,24,29,"Q",2,2,1,1,4,1,4,210,2
1,2,4,1,24,32,"Q",4,2,1,1,4,1,4,210,2
1,2,4,1,24,32,"Q",5,2,1,1,4,1,4,210,1
1,2,4,1,24,40,"Q",2,2,1,1,1,2,4,150,1
1,2,4,1,24,40,"Q",6,2,1,1,1,1,4,250,1
1,2,4,1,24,45,"Q",5,2,1,1,1,2,4,210,1
1,2,4,1,24,36,"Q",2,4,1,1,1,2,4,170,1
